0.0104	10.9787	-5.55748e-78
0.0105	10.9782	-5.60555e-78
0.0106	10.9778	-5.65341e-78
0.0107	10.9774	-5.70106e-78
0.0108	10.977	-5.7485e-78
0.0109	10.9766	-5.79571e-78
0.011	10.9761	-5.84271e-78
0.0111	10.9757	-5.88949e-78
0.0112	10.9752	-5.93603e-78
0.0113	10.9748	-5.98234e-78
0.0114	10.9744	-6.02841e-78
0.0115	10.9739	-6.07424e-78
0.0116	10.9735	-6.11983e-78
0.0117	10.973	-6.16517e-78
0.0118	10.9725	-6.21025e-78
0.0119	10.9721	-6.25508e-78
0.012	10.9716	-6.29965e-78
0.0121	10.9711	-6.34395e-78
0.0122	10.9706	-6.38798e-78
0.0123	10.9702	-6.43173e-78
0.0124	10.9697	-6.47521e-78
0.0125	10.9692	-6.5184e-78
0.0126	10.9687	-6.56131e-78
0.0127	10.9682	-6.60393e-78
0.0128	10.9677	-6.64625e-78
0.0129	10.9672	-6.68828e-78
0.013	10.9667	-6.72999e-78
0.0131	10.9661	-6.7714e-78
0.0132	10.9656	-6.8125e-78
0.0133	10.9651	-6.85328e-78
0.0134	10.9646	-6.89374e-78
0.0135	10.964	-6.93387e-78
0.0136	10.9635	-6.97368e-78
0.0137	10.963	-7.01315e-78
0.0138	10.9624	-7.05228e-78
0.0139	10.9619	-7.09106e-78
0.014	10.9613	-7.1295e-78
0.0141	10.9608	-7.16758e-78
0.0142	10.9602	-7.20531e-78
0.0143	10.9597	-7.24268e-78
0.0144	10.9591	-7.27968e-78
0.0145	10.9585	-7.3163e-78
0.0146	10.958	-7.35256e-78
0.0147	10.9574	-7.38843e-78
0.0148	10.9568	-7.42392e-78
0.0149	10.9562	-7.45902e-78
0.015	10.9556	-7.49373e-78
0.0151	10.955	-7.52804e-78
0.0152	10.9544	-7.56195e-78
0.0153	10.9538	-7.59545e-78
0.0154	10.9532	-7.62853e-78
0.0155	10.9526	-7.66121e-78
0.0156	10.952	-7.69346e-78
0.0157	10.9514	-7.72528e-78
0.0158	10.9508	-7.75667e-78
0.0159	10.9501	-7.78763e-78
0.016	10.9495	-7.81816e-78
0.0161	10.9489	-7.84823e-78
0.0162	10.9482	-7.87786e-78
0.0163	10.9476	-7.90703e-78
0.0164	10.947	-7.93575e-78
0.0165	10.9463	-7.96401e-78
0.0166	10.9457	-7.99179e-78
0.0167	10.945	-8.01911e-78
0.0168	10.9443	-8.04595e-78
0.0169	10.9437	-8.07231e-78
0.017	10.943	-8.09819e-78
0.0171	10.9423	-8.12357e-78
0.0172	10.9417	-8.14846e-78
0.0173	10.941	-8.17285e-78
0.0174	10.9403	-8.19674e-78
0.0175	10.9396	-8.22012e-78
0.0176	10.9389	-8.24299e-78
0.0177	10.9382	-8.26534e-78
0.0178	10.9375	-8.28718e-78
0.0179	10.9368	-8.30848e-78
0.018	10.9361	-8.32926e-78
0.0181	10.9354	-8.3495e-78
0.0182	10.9347	-8.3692e-78
0.0183	10.934	-8.38836e-78
0.0184	10.9332	-8.40697e-78
0.0185	10.9325	-8.42503e-78
0.0186	10.9318	-8.44253e-78
0.0187	10.9311	-8.45948e-78
0.0188	10.9303	-8.47586e-78
0.0189	10.9296	-8.49167e-78
0.019	10.9288	-8.5069e-78
0.0191	10.9281	-8.52156e-78
0.0192	10.9273	-8.53564e-78
0.0193	10.9266	-8.54913e-78
0.0194	10.9258	-8.56203e-78
0.0195	10.925	-8.57434e-78
0.0196	10.9243	-8.58605e-78
0.0197	10.9235	-8.59716e-78
0.0198	10.9227	-8.60766e-78
0.0199	10.9219	-8.61755e-78
0.02	10.9211	-8.62683e-78
0.0201	10.9204	-8.63549e-78
0.0202	10.9196	-8.64353e-78
0.0203	10.9188	-8.65095e-78
0.0204	10.918	-8.65773e-78
0.0205	10.9172	-8.66389e-78
0.0206	10.9164	-8.6694e-78
0.0207	10.9155	-8.67428e-78
0.0208	10.9147	-8.67851e-78
0.0209	10.9139	-8.68209e-78
0.021	10.9131	-8.68503e-78
0.0211	10.9122	-8.68731e-78
0.0212	10.9114	-8.68893e-78
0.0213	10.9106	-8.68989e-78
0.0214	10.9097	-8.69019e-78
0.0215	10.9089	-8.68981e-78
0.0216	10.908	-8.68877e-78
0.0217	10.9072	-8.68705e-78
0.0218	10.9063	-8.68466e-78
0.0219	10.9055	-8.68159e-78
0.022	10.9046	-8.67783e-78
0.0221	10.9037	-8.67338e-78
0.0222	10.9029	-8.66825e-78
0.0223	10.902	-8.66242e-78
0.0224	10.9011	-8.6559e-78
0.0225	10.9002	-8.64868e-78
0.0226	10.8993	-8.64076e-78
0.0227	10.8985	-8.63214e-78
0.0228	10.8976	-8.62281e-78
0.0229	10.8967	-8.61277e-78
0.023	10.8958	-8.60202e-78
0.0231	10.8949	-8.59056e-78
0.0232	10.8939	-8.57839e-78
0.0233	10.893	-8.56549e-78
0.0234	10.8921	-8.55188e-78
0.0235	10.8912	-8.53754e-78
0.0236	10.8903	-8.52248e-78
0.0237	10.8893	-8.5067e-78
0.0238	10.8884	-8.49018e-78
0.0239	10.8875	-8.47294e-78
0.024	10.8865	-8.45496e-78
0.0241	10.8856	-8.43626e-78
0.0242	10.8846	-8.41681e-78
0.0243	10.8837	-8.39663e-78
0.0244	10.8827	-8.37572e-78
0.0245	10.8817	-8.35406e-78
0.0246	10.8808	-8.33166e-78
0.0247	10.8798	-8.30853e-78
0.0248	10.8788	-8.28465e-78
0.0249	10.8779	-8.26002e-78
0.025	10.8769	-8.23465e-78
0.0251	10.8759	-8.20853e-78
0.0252	10.8749	-8.18167e-78
0.0253	10.8739	-8.15406e-78
0.0254	10.8729	-8.1257e-78
0.0255	10.8719	-8.0966e-78
0.0256	10.8709	-8.06674e-78
0.0257	10.8699	-8.03614e-78
0.0258	10.8689	-8.00478e-78
0.0259	10.8679	-7.97268e-78
0.026	10.8669	-7.93982e-78
0.0261	10.8658	-7.90622e-78
0.0262	10.8648	-7.87187e-78
0.0263	10.8638	-7.83676e-78
0.0264	10.8627	-7.80091e-78
0.0265	10.8617	-7.76431e-78
0.0266	10.8607	-7.72696e-78
0.0267	10.8596	-7.68886e-78
0.0268	10.8586	-7.65001e-78
0.0269	10.8575	-7.61042e-78
0.027	10.8564	-7.57008e-78
0.0271	10.8554	-7.52899e-78
0.0272	10.8543	-7.48717e-78
0.0273	10.8532	-7.4446e-78
0.0274	10.8522	-7.40128e-78
0.0275	10.8511	-7.35723e-78
0.0276	10.85	-7.31244e-78
0.0277	10.8489	-7.26691e-78
0.0278	10.8478	-7.22065e-78
0.0279	10.8467	-7.17365e-78
0.028	10.8456	-7.12593e-78
0.0281	10.8445	-7.07747e-78
0.0282	10.8434	-7.02828e-78
0.0283	10.8423	-6.97837e-78
0.0284	10.8412	-6.92774e-78
0.0285	10.8401	-6.87638e-78
0.0286	10.839	-6.82431e-78
0.0287	10.8379	-6.77152e-78
0.0288	10.8367	-6.71802e-78
0.0289	10.8356	-6.66381e-78
0.029	10.8345	-6.60889e-78
0.0291	10.8333	-6.55327e-78
0.0292	10.8322	-6.49695e-78
0.0293	10.831	-6.43993e-78
0.0294	10.8299	-6.38222e-78
0.0295	10.8287	-6.32382e-78
0.0296	10.8276	-6.26473e-78
0.0297	10.8264	-6.20496e-78
0.0298	10.8252	-6.14451e-78
0.0299	10.824	-6.08338e-78
0.03	10.8229	-6.02159e-78
0.0301	10.8217	-5.95913e-78
0.0302	10.8205	-5.896e-78
0.0303	10.8193	-5.83222e-78
0.0304	10.8181	-5.76779e-78
0.0305	10.8169	-5.7027e-78
0.0306	10.8157	-5.63698e-78
0.0307	10.8145	-5.57061e-78
0.0308	10.8133	-5.50362e-78
0.0309	10.8121	-5.43599e-78
0.031	10.8109	-5.36774e-78
0.0311	10.8097	-5.29888e-78
0.0312	10.8085	-5.2294e-78
0.0313	10.8072	-5.15932e-78
0.0314	10.806	-5.08863e-78
0.0315	10.8048	-5.01736e-78
0.0316	10.8035	-4.94549e-78
0.0317	10.8023	-4.87304e-78
0.0318	10.8011	-4.80002e-78
0.0319	10.7998	-4.72643e-78
0.032	10.7986	-4.65227e-78
0.0321	10.7973	-4.57756e-78
0.0322	10.796	-4.5023e-78
0.0323	10.7948	-4.42649e-78
0.0324	10.7935	-4.35015e-78
0.0325	10.7922	-4.27329e-78
0.0326	10.791	-4.1959e-78
0.0327	10.7897	-4.118e-78
0.0328	10.7884	-4.03959e-78
0.0329	10.7871	-3.96068e-78
0.033	10.7858	-3.88128e-78
0.0331	10.7845	-3.8014e-78
0.0332	10.7832	-3.72104e-78
0.0333	10.7819	-3.64022e-78
0.0334	10.7806	-3.55894e-78
0.0335	10.7793	-3.4772e-78
0.0336	10.778	-3.39503e-78
0.0337	10.7767	-3.31242e-78
0.0338	10.7753	-3.22938e-78
0.0339	10.774	-3.14593e-78
0.034	10.7727	-3.06208e-78
0.0341	10.7713	-2.97782e-78
0.0342	10.77	-2.89318e-78
0.0343	10.7687	-2.80815e-78
0.0344	10.7673	-2.72276e-78
0.0345	10.766	-2.637e-78
0.0346	10.7646	-2.55089e-78
0.0347	10.7633	-2.46444e-78
0.0348	10.7619	-2.37766e-78
0.0349	10.7605	-2.29055e-78
0.035	10.7592	-2.20314e-78
0.0351	10.7578	-2.11542e-78
0.0352	10.7564	-2.02741e-78
0.0353	10.755	-1.93912e-78
0.0354	10.7537	-1.85055e-78
0.0355	10.7523	-1.76173e-78
0.0356	10.7509	-1.67266e-78
0.0357	10.7495	-1.58334e-78
0.0358	10.7481	-1.4938e-78
0.0359	10.7467	-1.40404e-78
0.036	10.7453	-1.31407e-78
0.0361	10.7439	-1.22391e-78
0.0362	10.7424	-1.13357e-78
0.0363	10.741	-1.04305e-78
0.0364	10.7396	-9.52368e-79
0.0365	10.7382	-8.61538e-79
0.0366	10.7367	-7.70569e-79
0.0367	10.7353	-6.79474e-79
0.0368	10.7339	-5.88264e-79
0.0369	10.7324	-4.9695e-79
0.037	10.731	-4.05545e-79
0.0371	10.7295	-3.14061e-79
0.0372	10.7281	-2.2251e-79
0.0373	10.7266	-1.30904e-79
0.0374	10.7252	-3.92559e-80
0.0375	10.7237	5.2423e-80
0.0376	10.7222	1.4412e-79
0.0377	10.7208	2.35822e-79
0.0378	10.7193	3.27517e-79
0.0379	10.7178	4.19192e-79
0.038	10.7163	5.10835e-79
0.0381	10.7148	6.02432e-79
0.0382	10.7133	6.93972e-79
0.0383	10.7118	7.8544e-79
0.0384	10.7103	8.76824e-79
0.0385	10.7088	9.68112e-79
0.0386	10.7073	1.05929e-78
0.0387	10.7058	1.15034e-78
0.0388	10.7043	1.24126e-78
0.0389	10.7028	1.33203e-78
0.039	10.7013	1.42263e-78
0.0391	10.6997	1.51306e-78
0.0392	10.6982	1.6033e-78
0.0393	10.6967	1.69334e-78
0.0394	10.6951	1.78315e-78
0.0395	10.6936	1.87274e-78
0.0396	10.6921	1.96209e-78
0.0397	10.6905	2.05118e-78
0.0398	10.6889	2.13999e-78
0.0399	10.6874	2.22852e-78
0.04	10.6858	2.31676e-78
0.0401	10.6843	2.40468e-78
0.0402	10.6827	2.49227e-78
0.0403	10.6811	2.57953e-78
0.0404	10.6796	2.66643e-78
0.0405	10.678	2.75296e-78
0.0406	10.6764	2.83912e-78
0.0407	10.6748	2.92487e-78
0.0408	10.6732	3.01022e-78
0.0409	10.6716	3.09515e-78
0.041	10.67	3.17964e-78
0.0411	10.6684	3.26368e-78
0.0412	10.6668	3.34725e-78
0.0413	10.6652	3.43035e-78
0.0414	10.6636	3.51295e-78
0.0415	10.662	3.59505e-78
0.0416	10.6603	3.67662e-78
0.0417	10.6587	3.75767e-78
0.0418	10.6571	3.83816e-78
0.0419	10.6555	3.9181e-78
0.042	10.6538	3.99746e-78
0.0421	10.6522	4.07623e-78
0.0422	10.6505	4.15439e-78
0.0423	10.6489	4.23194e-78
0.0424	10.6472	4.30886e-78
0.0425	10.6456	4.38514e-78
0.0426	10.6439	4.46076e-78
0.0427	10.6423	4.5357e-78
0.0428	10.6406	4.60997e-78
0.0429	10.6389	4.68353e-78
0.043	10.6372	4.75638e-78
0.0431	10.6356	4.82851e-78
0.0432	10.6339	4.89989e-78
0.0433	10.6322	4.97053e-78
0.0434	10.6305	5.0404e-78
0.0435	10.6288	5.10949e-78
0.0436	10.6271	5.17779e-78
0.0437	10.6254	5.24529e-78
0.0438	10.6237	5.31197e-78
0.0439	10.622	5.37782e-78
0.044	10.6203	5.44282e-78
0.0441	10.6186	5.50697e-78
0.0442	10.6168	5.57025e-78
0.0443	10.6151	5.63265e-78
0.0444	10.6134	5.69415e-78
0.0445	10.6117	5.75475e-78
0.0446	10.6099	5.81443e-78
0.0447	10.6082	5.87318e-78
0.0448	10.6064	5.93099e-78
0.0449	10.6047	5.98784e-78
0.045	10.6029	6.04372e-78
0.0451	10.6012	6.09863e-78
0.0452	10.5994	6.15254e-78
0.0453	10.5977	6.20545e-78
0.0454	10.5959	6.25735e-78
0.0455	10.5941	6.30823e-78
0.0456	10.5924	6.35807e-78
0.0457	10.5906	6.40686e-78
0.0458	10.5888	6.4546e-78
0.0459	10.587	6.50126e-78
0.046	10.5852	6.54685e-78
0.0461	10.5834	6.59134e-78
0.0462	10.5816	6.63474e-78
0.0463	10.5798	6.67703e-78
0.0464	10.578	6.71819e-78
0.0465	10.5762	6.75822e-78
0.0466	10.5744	6.79712e-78
0.0467	10.5726	6.83486e-78
0.0468	10.5708	6.87145e-78
0.0469	10.5689	6.90686e-78
0.047	10.5671	6.9411e-78
0.0471	10.5653	6.97415e-78
0.0472	10.5635	7.006e-78
0.0473	10.5616	7.03665e-78
0.0474	10.5598	7.06609e-78
0.0475	10.5579	7.09431e-78
0.0476	10.5561	7.12129e-78
0.0477	10.5542	7.14704e-78
0.0478	10.5524	7.17155e-78
0.0479	10.5505	7.1948e-78
0.048	10.5486	7.2168e-78
0.0481	10.5468	7.23752e-78
0.0482	10.5449	7.25698e-78
0.0483	10.543	7.27515e-78
0.0484	10.5411	7.29204e-78
0.0485	10.5393	7.30763e-78
0.0486	10.5374	7.32193e-78
0.0487	10.5355	7.33492e-78
0.0488	10.5336	7.3466e-78
0.0489	10.5317	7.35696e-78
0.049	10.5298	7.366e-78
0.0491	10.5279	7.37372e-78
0.0492	10.526	7.3801e-78
0.0493	10.5241	7.38515e-78
0.0494	10.5221	7.38886e-78
0.0495	10.5202	7.39123e-78
0.0496	10.5183	7.39225e-78
0.0497	10.5164	7.39191e-78
0.0498	10.5144	7.39023e-78
0.0499	10.5125	7.38718e-78
0.05	10.5106	7.38278e-78
0.0501	10.5086	7.37701e-78
0.0502	10.5067	7.36988e-78
0.0503	10.5047	7.36137e-78
0.0504	10.5028	7.35151e-78
0.0505	10.5008	7.34026e-78
0.0506	10.4988	7.32765e-78
0.0507	10.4969	7.31367e-78
0.0508	10.4949	7.29831e-78
0.0509	10.4929	7.28157e-78
0.051	10.491	7.26347e-78
0.0511	10.489	7.24398e-78
0.0512	10.487	7.22313e-78
0.0513	10.485	7.20089e-78
0.0514	10.483	7.17729e-78
0.0515	10.481	7.15231e-78
0.0516	10.479	7.12597e-78
0.0517	10.477	7.09825e-78
0.0518	10.475	7.06917e-78
0.0519	10.473	7.03872e-78
0.052	10.471	7.00692e-78
0.0521	10.469	6.97375e-78
0.0522	10.4669	6.93922e-78
0.0523	10.4649	6.90335e-78
0.0524	10.4629	6.86612e-78
0.0525	10.4609	6.82755e-78
0.0526	10.4588	6.78764e-78
0.0527	10.4568	6.74639e-78
0.0528	10.4547	6.70381e-78
0.0529	10.4527	6.6599e-78
0.053	10.4506	6.61467e-78
0.0531	10.4486	6.56813e-78
0.0532	10.4465	6.52028e-78
0.0533	10.4445	6.47112e-78
0.0534	10.4424	6.42067e-78
0.0535	10.4403	6.36892e-78
0.0536	10.4382	6.3159e-78
0.0537	10.4362	6.26159e-78
0.0538	10.4341	6.20603e-78
0.0539	10.432	6.1492e-78
0.054	10.4299	6.09112e-78
0.0541	10.4278	6.0318e-78
0.0542	10.4257	5.97124e-78
0.0543	10.4236	5.90946e-78
0.0544	10.4215	5.84647e-78
0.0545	10.4194	5.78227e-78
0.0546	10.4173	5.71687e-78
0.0547	10.4152	5.65029e-78
0.0548	10.4131	5.58254e-78
0.0549	10.4109	5.51363e-78
0.055	10.4088	5.44356e-78
0.0551	10.4067	5.37235e-78
0.0552	10.4045	5.30002e-78
0.0553	10.4024	5.22657e-78
0.0554	10.4003	5.15202e-78
0.0555	10.3981	5.07637e-78
0.0556	10.396	4.99965e-78
0.0557	10.3938	4.92186e-78
0.0558	10.3917	4.84302e-78
0.0559	10.3895	4.76315e-78
0.056	10.3873	4.68225e-78
0.0561	10.3852	4.60035e-78
0.0562	10.383	4.51745e-78
0.0563	10.3808	4.43357e-78
0.0564	10.3786	4.34873e-78
0.0565	10.3765	4.26295e-78
0.0566	10.3743	4.17623e-78
0.0567	10.3721	4.08859e-78
0.0568	10.3699	4.00005e-78
0.0569	10.3677	3.91064e-78
0.057	10.3655	3.82035e-78
0.0571	10.3633	3.72922e-78
0.0572	10.3611	3.63726e-78
0.0573	10.3589	3.54448e-78
0.0574	10.3567	3.4509e-78
0.0575	10.3544	3.35655e-78
0.0576	10.3522	3.26144e-78
0.0577	10.35	3.16559e-78
0.0578	10.3478	3.06902e-78
0.0579	10.3455	2.97174e-78
0.058	10.3433	2.87378e-78
0.0581	10.341	2.77516e-78
0.0582	10.3388	2.67589e-78
0.0583	10.3366	2.576e-78
0.0584	10.3343	2.47551e-78
0.0585	10.332	2.37443e-78
0.0586	10.3298	2.2728e-78
0.0587	10.3275	2.17062e-78
0.0588	10.3253	2.06792e-78
0.0589	10.323	1.96472e-78
0.059	10.3207	1.86104e-78
0.0591	10.3184	1.75691e-78
0.0592	10.3162	1.65234e-78
0.0593	10.3139	1.54737e-78
0.0594	10.3116	1.442e-78
0.0595	10.3093	1.33627e-78
0.0596	10.307	1.23019e-78
0.0597	10.3047	1.12379e-78
0.0598	10.3024	1.0171e-78
0.0599	10.3001	9.10125e-79
0.06	10.2978	8.02902e-79
0.0601	10.2955	6.95451e-79
0.0602	10.2931	5.87796e-79
0.0603	10.2908	4.79959e-79
0.0604	10.2885	3.71966e-79
0.0605	10.2862	2.6384e-79
0.0606	10.2838	1.55605e-79
0.0607	10.2815	4.72857e-80
0.0608	10.2791	-6.10936e-80
0.0609	10.2768	-1.69508e-79
0.061	10.2745	-2.77934e-79
0.0611	10.2721	-3.86345e-79
0.0612	10.2697	-4.94718e-79
0.0613	10.2674	-6.03028e-79
0.0614	10.265	-7.11248e-79
0.0615	10.2627	-8.19355e-79
0.0616	10.2603	-9.27323e-79
0.0617	10.2579	-1.03513e-78
0.0618	10.2555	-1.14274e-78
0.0619	10.2532	-1.25014e-78
0.062	10.2508	-1.3573e-78
0.0621	10.2484	-1.46419e-78
0.0622	10.246	-1.5708e-78
0.0623	10.2436	-1.67708e-78
0.0624	10.2412	-1.78302e-78
0.0625	10.2388	-1.8886e-78
0.0626	10.2364	-1.99378e-78
0.0627	10.234	-2.09855e-78
0.0628	10.2316	-2.20287e-78
0.0629	10.2291	-2.30671e-78
0.063	10.2267	-2.41007e-78
0.0631	10.2243	-2.5129e-78
0.0632	10.2219	-2.61519e-78
0.0633	10.2194	-2.7169e-78
0.0634	10.217	-2.81801e-78
0.0635	10.2146	-2.91851e-78
0.0636	10.2121	-3.01835e-78
0.0637	10.2097	-3.11752e-78
0.0638	10.2072	-3.21599e-78
0.0639	10.2048	-3.31374e-78
0.064	10.2023	-3.41074e-78
0.0641	10.1999	-3.50696e-78
0.0642	10.1974	-3.60238e-78
0.0643	10.1949	-3.69698e-78
0.0644	10.1925	-3.79074e-78
0.0645	10.19	-3.88361e-78
0.0646	10.1875	-3.97559e-78
0.0647	10.185	-4.06665e-78
0.0648	10.1825	-4.15677e-78
0.0649	10.18	-4.24591e-78
0.065	10.1775	-4.33406e-78
0.0651	10.175	-4.42118e-78
0.0652	10.1725	-4.50727e-78
0.0653	10.17	-4.5923e-78
0.0654	10.1675	-4.67623e-78
0.0655	10.165	-4.75905e-78
0.0656	10.1625	-4.84074e-78
0.0657	10.16	-4.92128e-78
0.0658	10.1575	-5.00063e-78
0.0659	10.1549	-5.07878e-78
0.066	10.1524	-5.15571e-78
0.0661	10.1499	-5.23139e-78
0.0662	10.1473	-5.3058e-78
0.0663	10.1448	-5.37893e-78
0.0664	10.1423	-5.45074e-78
0.0665	10.1397	-5.52123e-78
0.0666	10.1372	-5.59037e-78
0.0667	10.1346	-5.65813e-78
0.0668	10.132	-5.7245e-78
0.0669	10.1295	-5.78946e-78
0.067	10.1269	-5.85299e-78
0.0671	10.1243	-5.91507e-78
0.0672	10.1218	-5.97568e-78
0.0673	10.1192	-6.03481e-78
0.0674	10.1166	-6.09243e-78
0.0675	10.114	-6.14852e-78
0.0676	10.1114	-6.20307e-78
0.0677	10.1089	-6.25607e-78
0.0678	10.1063	-6.30749e-78
0.0679	10.1037	-6.35732e-78
0.068	10.1011	-6.40554e-78
0.0681	10.0985	-6.45213e-78
0.0682	10.0958	-6.49709e-78
0.0683	10.0932	-6.54039e-78
0.0684	10.0906	-6.58202e-78
0.0685	10.088	-6.62197e-78
0.0686	10.0854	-6.66021e-78
0.0687	10.0827	-6.69675e-78
0.0688	10.0801	-6.73156e-78
0.0689	10.0775	-6.76464e-78
0.069	10.0748	-6.79597e-78
0.0691	10.0722	-6.82553e-78
0.0692	10.0696	-6.85332e-78
0.0693	10.0669	-6.87933e-78
0.0694	10.0643	-6.90354e-78
0.0695	10.0616	-6.92594e-78
0.0696	10.0589	-6.94653e-78
0.0697	10.0563	-6.9653e-78
0.0698	10.0536	-6.98223e-78
0.0699	10.0509	-6.99732e-78
0.07	10.0483	-7.01056e-78
0.0701	10.0456	-7.02194e-78
0.0702	10.0429	-7.03146e-78
0.0703	10.0402	-7.03911e-78
0.0704	10.0375	-7.04488e-78
0.0705	10.0348	-7.04877e-78
0.0706	10.0322	-7.05077e-78
0.0707	10.0295	-7.05088e-78
0.0708	10.0268	-7.0491e-78
0.0709	10.024	-7.04541e-78
0.071	10.0213	-7.03983e-78
0.0711	10.0186	-7.03233e-78
0.0712	10.0159	-7.02293e-78
0.0713	10.0132	-7.01162e-78
0.0714	10.0105	-6.9984e-78
0.0715	10.0077	-6.98327e-78
0.0716	10.005	-6.96624e-78
0.0717	10.0023	-6.94729e-78
0.0718	9.99954	-6.92643e-78
0.0719	9.9968	-6.90367e-78
0.072	9.99405	-6.879e-78
0.0721	9.9913	-6.85243e-78
0.0722	9.98855	-6.82396e-78
0.0723	9.9858	-6.7936e-78
0.0724	9.98304	-6.76134e-78
0.0725	9.98028	-6.72721e-78
0.0726	9.97751	-6.69119e-78
0.0727	9.97474	-6.65329e-78
0.0728	9.97197	-6.61353e-78
0.0729	9.96919	-6.57191e-78
0.073	9.96641	-6.52844e-78
0.0731	9.96363	-6.48312e-78
0.0732	9.96084	-6.43597e-78
0.0733	9.95805	-6.38699e-78
0.0734	9.95525	-6.33619e-78
0.0735	9.95246	-6.28359e-78
0.0736	9.94966	-6.22919e-78
0.0737	9.94685	-6.17301e-78
0.0738	9.94404	-6.11506e-78
0.0739	9.94123	-6.05535e-78
0.074	9.93841	-5.99389e-78
0.0741	9.9356	-5.9307e-78
0.0742	9.93277	-5.86579e-78
0.0743	9.92995	-5.79918e-78
0.0744	9.92712	-5.73088e-78
0.0745	9.92428	-5.66091e-78
0.0746	9.92145	-5.58929e-78
0.0747	9.91861	-5.51602e-78
0.0748	9.91576	-5.44114e-78
0.0749	9.91292	-5.36465e-78
0.075	9.91007	-5.28658e-78
0.0751	9.90721	-5.20695e-78
0.0752	9.90435	-5.12577e-78
0.0753	9.90149	-5.04306e-78
0.0754	9.89863	-4.95885e-78
0.0755	9.89576	-4.87316e-78
0.0756	9.89289	-4.786e-78
0.0757	9.89001	-4.69741e-78
0.0758	9.88713	-4.60739e-78
0.0759	9.88425	-4.51599e-78
